valence,arousal
-0.907,0.668
-0.890,0.651
-0.904,0.684
-0.909,0.695
-0.900,0.690
-0.897,0.691
-0.889,0.658
-0.870,0.642
-0.886,0.679
-0.883,0.687
-0.885,0.697
-0.852,0.641
-0.875,0.650
-0.814,0.612
-0.826,0.633
-0.839,0.628
-0.834,0.649
-0.841,0.651
-0.824,0.611
-0.795,0.620
-0.816,0.641
-0.801,0.632
-0.810,0.648
-0.785,0.628
-0.793,0.629
-0.766,0.629
-0.784,0.634
-0.818,0.655
-0.789,0.655
-0.791,0.640
-0.767,0.619
-0.757,0.656
-0.773,0.650
-0.751,0.631
-0.777,0.666
-0.766,0.640
-0.776,0.639
-0.761,0.674
-0.762,0.657
-0.752,0.641
-0.704,0.624
-0.757,0.661
-0.719,0.626
-0.710,0.649
-0.694,0.632
-0.703,0.622
-0.736,0.634
-0.722,0.647
-0.725,0.650
-0.677,0.635
-0.670,0.621
-0.695,0.621
-0.649,0.596
-0.695,0.647
-0.667,0.623
-0.671,0.631
-0.665,0.655
-0.657,0.652
-0.654,0.644
-0.649,0.649
-0.664,0.660
-0.628,0.681
-0.645,0.702
-0.657,0.701
-0.589,0.687
-0.669,0.738
-0.645,0.726
-0.655,0.754
-0.638,0.736
-0.613,0.702
-0.627,0.707
-0.607,0.740
-0.597,0.747
-0.559,0.701
-0.552,0.661
-0.602,0.664
-0.547,0.658
-0.598,0.741
-0.537,0.728
-0.562,0.667
-0.585,0.674
-0.564,0.665
-0.563,0.685
-0.579,0.723
-0.604,0.705
-0.555,0.695
-0.588,0.697
-0.602,0.697
-0.513,0.688
-0.586,0.735
-0.559,0.694
-0.547,0.707
-0.619,0.667
-0.582,0.660
-0.622,0.681
-0.571,0.712
-0.497,0.741
-0.497,0.733
-0.531,0.685
-0.544,0.701
-0.491,0.711
-0.560,0.726
-0.499,0.726
-0.500,0.731
-0.616,0.690
-0.570,0.678
-0.580,0.711
-0.583,0.724
-0.486,0.768
-0.495,0.740
-0.518,0.674
-0.532,0.681
-0.472,0.683
-0.589,0.740
-0.533,0.771
-0.527,0.760
-0.540,0.654
-0.547,0.612
-0.575,0.646
-0.542,0.666
-0.493,0.719
-0.504,0.711
-0.566,0.617
-0.622,0.620
-0.564,0.622
-0.576,0.631
-0.471,0.663
-0.480,0.657
-0.515,0.634
-0.500,0.593
-0.514,0.643
-0.517,0.637
-0.418,0.728
-0.432,0.729
-0.448,0.636
-0.541,0.624
-0.410,0.636
-0.547,0.614
-0.414,0.687
-0.451,0.688
-0.511,0.657
-0.495,0.627
-0.549,0.658
-0.537,0.649
-0.515,0.694
-0.499,0.677
-0.500,0.622
-0.566,0.631
-0.508,0.609
-0.522,0.655
-0.440,0.695
-0.448,0.684
-0.516,0.649
-0.501,0.622
-0.535,0.630
-0.488,0.653
-0.451,0.673
-0.426,0.673
-0.428,0.628
-0.514,0.625
-0.439,0.607
-0.489,0.616
-0.443,0.630
-0.405,0.644
-0.432,0.662
-0.418,0.637
-0.487,0.619
-0.407,0.616
-0.422,0.608
-0.362,0.623
-0.388,0.639
-0.485,0.628
-0.426,0.624
-0.444,0.651
-0.422,0.625
-0.350,0.633
-0.475,0.635
-0.421,0.616
-0.478,0.615
-0.442,0.619
-0.418,0.646
-0.403,0.647
-0.473,0.643
-0.479,0.656
-0.422,0.604
-0.485,0.621
-0.426,0.627
-0.397,0.640
-0.469,0.683
-0.391,0.662
-0.457,0.644
-0.401,0.661
-0.397,0.696
-0.341,0.704
-0.393,0.714
-0.450,0.708
-0.394,0.640
-0.483,0.658
-0.406,0.655
-0.380,0.676
-0.488,0.645
-0.468,0.653
-0.521,0.628
-0.522,0.604
-0.498,0.638
-0.470,0.631
-0.527,0.618
-0.570,0.637
-0.517,0.582
-0.587,0.591
-0.543,0.601
-0.560,0.620
-0.562,0.632
-0.535,0.610
-0.566,0.597
-0.541,0.579
-0.558,0.621
-0.526,0.612
-0.559,0.638
-0.632,0.650
-0.603,0.614
-0.627,0.633
-0.605,0.631
-0.580,0.629
-0.607,0.622
-0.598,0.626
-0.645,0.619
-0.627,0.608
-0.632,0.604
-0.617,0.597
-0.627,0.624
-0.652,0.635
-0.603,0.609
-0.628,0.608
-0.629,0.588
-0.633,0.601
-0.617,0.600
-0.604,0.582
-0.611,0.565
-0.618,0.557
-0.612,0.594
-0.602,0.588
-0.641,0.550
-0.659,0.553
-0.637,0.549
-0.674,0.545
-0.648,0.551
-0.607,0.542
-0.639,0.547
-0.621,0.536
-0.639,0.540
-0.665,0.545
-0.654,0.508
-0.621,0.521
-0.664,0.499
-0.650,0.518
-0.629,0.503
-0.648,0.517
-0.652,0.492
-0.617,0.514
-0.660,0.520
-0.638,0.511
-0.680,0.502
-0.687,0.506
-0.693,0.483
-0.653,0.503
-0.668,0.463
-0.667,0.479
-0.653,0.470
-0.705,0.506
-0.639,0.472
-0.628,0.478
-0.667,0.483
-0.651,0.480
-0.651,0.474
-0.679,0.487
-0.654,0.453
-0.641,0.466
-0.684,0.472
-0.670,0.483
-0.631,0.475
-0.679,0.481
-0.666,0.454
-0.655,0.469
-0.656,0.473
-0.632,0.468
-0.594,0.463
-0.619,0.459
-0.619,0.455
-0.597,0.449
-0.643,0.435
-0.642,0.442
-0.619,0.448
-0.654,0.442
-0.618,0.451
-0.600,0.433
-0.645,0.431
-0.629,0.443
-0.632,0.443
-0.654,0.457
-0.656,0.458
-0.634,0.448
-0.652,0.445
-0.634,0.448
-0.615,0.430
-0.653,0.442
-0.629,0.463
-0.626,0.460
-0.654,0.441
-0.633,0.451
-0.639,0.424
-0.660,0.428
-0.647,0.443
-0.619,0.452
-0.642,0.434
-0.645,0.445
-0.638,0.442
-0.680,0.447
-0.642,0.447
-0.650,0.439
-0.667,0.435
-0.661,0.458
-0.656,0.416
-0.674,0.432
-0.664,0.419
-0.643,0.436
-0.688,0.416
-0.682,0.428
-0.652,0.390
-0.682,0.389
-0.644,0.397
-0.649,0.408
-0.670,0.404
-0.626,0.398
-0.650,0.376
-0.671,0.378
-0.660,0.404
-0.647,0.428
-0.690,0.410
-0.655,0.397
-0.664,0.378
-0.703,0.385
-0.656,0.403
-0.636,0.402
-0.644,0.356
-0.635,0.354
-0.628,0.341
-0.657,0.348
-0.645,0.375
-0.641,0.389
-0.662,0.356
-0.655,0.349
-0.622,0.331
-0.654,0.305
-0.623,0.318
-0.647,0.367
-0.654,0.325
-0.646,0.322
-0.639,0.281
-0.658,0.283
-0.657,0.314
-0.634,0.353
-0.654,0.290
-0.658,0.319
-0.649,0.269
-0.676,0.280
-0.644,0.284
-0.649,0.330
-0.653,0.295
-0.668,0.334
-0.663,0.291
-0.667,0.293
-0.641,0.302
-0.669,0.337
-0.671,0.305
-0.663,0.302
-0.656,0.291
-0.677,0.280
-0.630,0.279
-0.668,0.316
-0.648,0.317
-0.648,0.337
-0.652,0.313
-0.675,0.315
-0.657,0.346
-0.657,0.375
-0.667,0.361
-0.665,0.368
-0.675,0.360
-0.692,0.354
-0.665,0.358
-0.679,0.379
-0.690,0.370
-0.687,0.404
-0.677,0.381
-0.680,0.363
-0.655,0.356
-0.674,0.380
-0.691,0.382
-0.671,0.386
-0.636,0.351
-0.667,0.339
-0.651,0.396
-0.678,0.410
-0.673,0.402
-0.654,0.415
-0.648,0.354
-0.653,0.338
-0.662,0.403
-0.660,0.412
-0.703,0.440
-0.670,0.430
-0.650,0.393
-0.676,0.400
-0.660,0.405
-0.678,0.428
-0.681,0.404
-0.707,0.436
-0.652,0.395
-0.681,0.399
-0.666,0.414
-0.687,0.431
-0.711,0.433
-0.681,0.427
-0.640,0.421
-0.663,0.411
-0.655,0.435
-0.676,0.473
-0.677,0.441
-0.682,0.474
-0.657,0.445
-0.708,0.470
-0.736,0.519
-0.708,0.488
-0.726,0.480
-0.722,0.507
-0.718,0.497
-0.716,0.486
-0.710,0.501
-0.730,0.516
-0.704,0.448
-0.712,0.482
-0.697,0.451
-0.700,0.462
-0.740,0.523
-0.724,0.512
-0.673,0.436
-0.673,0.474
-0.691,0.487
-0.721,0.480
-0.734,0.494
-0.708,0.492
-0.703,0.491
-0.667,0.471
-0.675,0.490
-0.696,0.506
-0.740,0.544
-0.682,0.495
-0.741,0.512
-0.740,0.509
-0.716,0.523
-0.739,0.547
-0.728,0.561
-0.705,0.511
-0.726,0.554
-0.696,0.534
-0.655,0.518
-0.712,0.552
-0.714,0.558
-0.688,0.551
-0.731,0.601
-0.665,0.554
-0.646,0.526
-0.662,0.498
-0.633,0.471
-0.619,0.457
-0.665,0.511
-0.609,0.475
-0.582,0.471
-0.610,0.479
-0.580,0.490
-0.594,0.479
-0.599,0.459
-0.543,0.430
-0.556,0.451
-0.538,0.432
-0.575,0.448
-0.552,0.425
-0.604,0.442
-0.595,0.470
-0.574,0.486
-0.613,0.469
-0.586,0.445
-0.611,0.464
-0.560,0.421
-0.542,0.419
-0.582,0.465
-0.576,0.437
-0.564,0.418
-0.587,0.453
-0.555,0.434
-0.564,0.443
-0.540,0.445
-0.573,0.439
-0.509,0.403
-0.548,0.431
-0.530,0.408
-0.558,0.435
-0.596,0.474
-0.553,0.444
-0.526,0.401
-0.543,0.399
-0.572,0.406
-0.535,0.408
-0.532,0.412
-0.563,0.414
-0.489,0.364
-0.601,0.465
-0.550,0.415
-0.519,0.392
-0.566,0.432
-0.564,0.419
-0.556,0.401
-0.624,0.485
-0.592,0.412
-0.515,0.385
-0.532,0.394
-0.619,0.433
-0.531,0.372
-0.565,0.426
-0.589,0.392
-0.508,0.330
-0.542,0.359
-0.509,0.338
-0.543,0.349
-0.578,0.425
-0.569,0.338
-0.557,0.372
-0.562,0.366
-0.665,0.453
-0.642,0.452
-0.719,0.568
-0.537,0.361
-0.535,0.324
-0.526,0.329
-0.694,0.477
-0.562,0.398
-0.505,0.500
-0.565,0.381
-0.533,0.369
-0.663,0.431
-0.624,0.470
-0.480,0.363
-0.417,0.473
-0.526,0.334
-0.430,0.323
-0.513,0.393
-0.637,0.459
-0.457,0.360
-0.369,0.393
-0.432,0.308
-0.353,0.312
-0.533,0.409
-0.487,0.404
-0.515,0.487
-0.307,0.483
-0.676,0.583
-0.599,0.525
-0.715,0.615
-0.641,0.629
-0.469,0.614
-0.027,0.426
-0.696,0.583
-0.649,0.537
-0.613,0.581
-0.570,0.598
-0.463,0.526
-0.485,0.524
-0.735,0.599
-0.712,0.568
-0.429,0.532
-0.707,0.583
-0.606,0.547
-0.615,0.503
-0.715,0.533
-0.681,0.488
-0.606,0.472
-0.641,0.463
-0.237,0.313
-0.285,0.355
-0.411,0.474
-0.440,0.411
-0.645,0.480
-0.342,0.383
-0.308,0.380
-0.413,0.426
-0.510,0.515
-0.520,0.462
-0.404,0.463
-0.462,0.501
-0.440,0.492
-0.560,0.553
-0.670,0.586
-0.640,0.541
-0.500,0.486
-0.564,0.551
-0.517,0.481
-0.374,0.508
-0.538,0.531
-0.541,0.551
-0.424,0.469
-0.601,0.542
-0.563,0.571
-0.495,0.576
-0.498,0.603
-0.483,0.589
-0.441,0.582
-0.516,0.615
-0.481,0.599
-0.523,0.575
-0.532,0.608
-0.575,0.620
-0.469,0.574
-0.610,0.710
-0.527,0.690
-0.576,0.663
-0.530,0.687
-0.542,0.678
-0.401,0.621
-0.515,0.683
-0.527,0.687
-0.566,0.698
-0.607,0.737
-0.608,0.737
-0.496,0.651
-0.763,0.728
-0.743,0.743
-0.756,0.701
-0.734,0.697
-0.734,0.698
-0.737,0.707
-0.759,0.700
-0.732,0.704
-0.730,0.697
-0.719,0.681
-0.794,0.752
-0.734,0.707
-0.759,0.731
-0.710,0.712
-0.736,0.719
-0.700,0.685
-0.759,0.747
-0.737,0.690
-0.750,0.706
-0.746,0.712
-0.769,0.711
-0.734,0.673
-0.755,0.711
-0.735,0.665
-0.811,0.736
-0.766,0.712
-0.812,0.722
-0.774,0.688
-0.777,0.698
-0.792,0.712
-0.812,0.722
-0.806,0.718
-0.827,0.734
-0.818,0.702
-0.828,0.732
-0.827,0.739
-0.826,0.684
-0.814,0.696
-0.847,0.721
-0.827,0.701
-0.807,0.676
-0.831,0.707
-0.796,0.602
-0.816,0.623
-0.826,0.679
-0.838,0.668
-0.810,0.643
-0.820,0.664
-0.829,0.641
-0.815,0.649
-0.846,0.708
-0.833,0.687
-0.825,0.648
-0.845,0.697
-0.814,0.656
-0.811,0.662
-0.822,0.687
-0.819,0.671
-0.795,0.633
-0.819,0.676
-0.813,0.605
-0.791,0.610
-0.821,0.651
-0.828,0.653
-0.814,0.637
-0.814,0.621
-0.797,0.598
-0.796,0.592
-0.815,0.612
-0.822,0.640
-0.804,0.598
-0.796,0.554
-0.806,0.559
-0.788,0.554
-0.822,0.603
-0.813,0.598
-0.810,0.601
-0.793,0.532
-0.795,0.556
-0.782,0.506
-0.789,0.511
-0.817,0.557
-0.816,0.569
-0.761,0.488
-0.811,0.563
-0.752,0.480
-0.790,0.499
-0.803,0.546
-0.809,0.553
-0.782,0.464
-0.811,0.562
-0.783,0.464
-0.777,0.425
-0.791,0.457
-0.821,0.528
-0.771,0.417
-0.825,0.536
-0.743,0.405
-0.774,0.439
-0.763,0.433
-0.792,0.497
-0.776,0.417
-0.795,0.521
-0.717,0.374
-0.787,0.459
-0.793,0.486
-0.802,0.496
-0.782,0.420
-0.794,0.521
-0.744,0.396
-0.807,0.445
-0.800,0.501
-0.781,0.457
-0.777,0.422
-0.782,0.491
-0.741,0.388
-0.783,0.428
-0.768,0.424
-0.744,0.377
-0.758,0.401
-0.761,0.432
-0.724,0.386
-0.777,0.425
-0.763,0.436
-0.720,0.349
-0.747,0.441
-0.764,0.468
-0.752,0.410
-0.783,0.445
-0.789,0.430
-0.752,0.390
-0.794,0.445
-0.797,0.489
-0.776,0.432
-0.794,0.466
-0.803,0.501
-0.796,0.452
-0.815,0.504
-0.815,0.504
-0.808,0.472
-0.815,0.497
-0.809,0.521
-0.806,0.467
-0.816,0.482
-0.771,0.518
-0.774,0.514
-0.788,0.505
-0.790,0.535
-0.721,0.479
-0.721,0.504
-0.717,0.548
-0.672,0.450
-0.743,0.557
-0.755,0.593
-0.685,0.545
-0.732,0.559
-0.709,0.568
-0.699,0.555
-0.708,0.583
-0.710,0.640
-0.662,0.556
-0.698,0.615
-0.673,0.612
-0.605,0.577
-0.709,0.614
-0.774,0.662
-0.656,0.585
-0.726,0.629
-0.662,0.668
-0.624,0.632
-0.682,0.628
-0.681,0.650
-0.631,0.617
-0.682,0.685
-0.677,0.656
-0.646,0.644
-0.692,0.623
-0.696,0.648
-0.597,0.635
-0.665,0.653
-0.702,0.671
-0.677,0.655
-0.666,0.635
-0.668,0.663
-0.676,0.669
-0.641,0.662
-0.633,0.663
-0.531,0.655
-0.520,0.683
-0.517,0.699
-0.546,0.704
-0.521,0.701
-0.661,0.707
-0.695,0.716
-0.670,0.691
-0.643,0.708
-0.645,0.744
-0.626,0.735
-0.671,0.686
-0.686,0.681
-0.695,0.677
-0.668,0.669
-0.637,0.689
-0.673,0.687
-0.672,0.694
-0.664,0.684
-0.646,0.634
-0.652,0.659
-0.644,0.650
-0.679,0.658
-0.680,0.657
-0.634,0.645
-0.679,0.634
-0.695,0.644
-0.614,0.632
-0.615,0.633
-0.625,0.634
-0.657,0.644
-0.690,0.628
-0.684,0.651
-0.644,0.645
-0.590,0.650
-0.690,0.607
-0.673,0.602
-0.687,0.614
-0.628,0.607
-0.596,0.621
-0.626,0.618
-0.625,0.603
-0.617,0.593
-0.626,0.610
-0.625,0.623
-0.608,0.609
-0.604,0.623
-0.620,0.585
-0.519,0.565
-0.603,0.568
-0.610,0.554
-0.580,0.549
-0.567,0.544
-0.523,0.549
-0.582,0.562
-0.625,0.542
-0.602,0.551
-0.525,0.523
-0.544,0.560
-0.595,0.542
-0.582,0.543
-0.628,0.551
-0.589,0.554
-0.545,0.525
-0.601,0.547
-0.607,0.539
-0.604,0.545
-0.530,0.517
-0.558,0.552
-0.591,0.552
-0.603,0.577
-0.611,0.584
-0.557,0.557
-0.476,0.542
-0.504,0.573
-0.519,0.587
-0.468,0.587
-0.549,0.600
-0.546,0.593
-0.561,0.619
-0.560,0.648
-0.521,0.600
-0.536,0.627
-0.577,0.598
-0.548,0.580
-0.566,0.582
-0.544,0.588
-0.509,0.563
-0.595,0.573
-0.601,0.581
-0.540,0.555
-0.586,0.566
-0.613,0.607
-0.601,0.592
-0.614,0.587
-0.556,0.575
-0.505,0.553
-0.590,0.618
-0.642,0.626
-0.614,0.638
-0.616,0.624
-0.611,0.692
-0.626,0.676
-0.713,0.735
-0.703,0.740
-0.592,0.718
-0.607,0.728
-0.669,0.798
-0.628,0.778
-0.593,0.707
-0.527,0.694
-0.448,0.702
-0.559,0.713
-0.578,0.788
-0.500,0.769
-0.516,0.716
-0.507,0.738
-0.457,0.758
-0.494,0.766
-0.397,0.807
-0.332,0.773
-0.261,0.744
-0.335,0.741
-0.268,0.743
-0.191,0.748
-0.154,0.779
-0.193,0.776
-0.264,0.710
-0.216,0.725
-0.209,0.687
-0.146,0.715
-0.204,0.765
-0.173,0.741
-0.230,0.736
-0.144,0.716
-0.127,0.709
-0.163,0.726
-0.130,0.789
-0.148,0.756
-0.099,0.731
-0.078,0.730
-0.171,0.710
-0.136,0.719
-0.071,0.784
0.032,0.766
-0.050,0.763
-0.064,0.772
-0.089,0.756
-0.101,0.759
-0.065,0.792
-0.104,0.771
-0.191,0.738
-0.102,0.739
-0.188,0.688
-0.107,0.692
-0.116,0.751
-0.128,0.749
-0.083,0.746
-0.070,0.725
-0.074,0.721
-0.138,0.730
-0.115,0.746
-0.064,0.724
-0.115,0.723
-0.046,0.735
-0.236,0.696
-0.209,0.678
-0.203,0.703
-0.132,0.681
-0.155,0.716
-0.199,0.731
-0.127,0.681
-0.151,0.654
-0.118,0.766
-0.191,0.749
-0.297,0.757
-0.267,0.772
-0.298,0.701
-0.252,0.687
-0.304,0.787
-0.285,0.747
-0.275,0.762
-0.285,0.770
-0.253,0.714
-0.376,0.716
-0.382,0.765
-0.280,0.736
-0.304,0.733
-0.286,0.763
-0.342,0.715
-0.294,0.702
-0.347,0.758
-0.259,0.728
-0.274,0.750
-0.399,0.768
-0.266,0.706
-0.305,0.703
-0.352,0.752
-0.272,0.700
-0.308,0.706
-0.307,0.734
-0.378,0.676
-0.387,0.703
-0.468,0.719
-0.406,0.703
-0.370,0.671
-0.435,0.711
-0.403,0.708
-0.459,0.713
-0.533,0.739
-0.400,0.716
-0.375,0.687
-0.385,0.717
-0.482,0.685
-0.443,0.695
-0.523,0.700
-0.500,0.705
-0.485,0.698
-0.493,0.704
-0.442,0.681
-0.463,0.662
-0.498,0.772
-0.436,0.793
-0.423,0.767
-0.441,0.775
-0.501,0.694
-0.485,0.699
-0.608,0.742
-0.578,0.760
-0.546,0.743
-0.546,0.732
-0.498,0.665
-0.568,0.703
-0.699,0.754
-0.635,0.731
-0.569,0.705
-0.587,0.709
-0.641,0.715
-0.610,0.710
-0.700,0.721
-0.693,0.696
-0.678,0.703
-0.737,0.725
-0.701,0.698
-0.690,0.697
-0.739,0.769
-0.748,0.767
-0.742,0.757
-0.715,0.749
-0.684,0.678
-0.672,0.684
-0.761,0.744
-0.777,0.809
-0.763,0.769
-0.776,0.773
-0.742,0.681
-0.747,0.703
-0.766,0.705
-0.749,0.719
-0.733,0.688
-0.759,0.697
-0.769,0.661
-0.752,0.661
-0.773,0.655
-0.766,0.652
-0.783,0.652
-0.786,0.660
-0.771,0.624
-0.772,0.632
-0.788,0.641
-0.771,0.654
-0.759,0.649
-0.765,0.637
-0.788,0.630
-0.791,0.648
-0.811,0.667
-0.790,0.665
-0.788,0.682
-0.793,0.660
-0.805,0.661
-0.812,0.665
-0.828,0.703
-0.810,0.670
-0.824,0.691
-0.811,0.681
-0.840,0.706
-0.803,0.688
-0.837,0.688
-0.818,0.670
-0.857,0.770
-0.858,0.775
-0.866,0.745
-0.817,0.709
-0.867,0.723
-0.862,0.745
-0.851,0.795
-0.834,0.747
-0.822,0.663
-0.809,0.675
-0.866,0.695
-0.869,0.716
-0.850,0.698
-0.852,0.697
-0.851,0.641
-0.827,0.693
-0.857,0.722
-0.859,0.719
-0.835,0.688
-0.842,0.708
-0.853,0.710
-0.830,0.700
-0.856,0.746
-0.869,0.737
-0.862,0.720
-0.835,0.728
-0.802,0.684
-0.802,0.706
-0.840,0.717
-0.857,0.740
-0.843,0.740
-0.837,0.738
-0.831,0.705
-0.823,0.708
-0.859,0.723
-0.855,0.731
-0.843,0.715
-0.845,0.727
-0.852,0.706
-0.839,0.696
-0.839,0.693
-0.850,0.694
-0.814,0.655
-0.855,0.716
-0.847,0.684
-0.804,0.651
-0.822,0.640
-0.838,0.653
-0.834,0.654
-0.855,0.700
-0.846,0.644
-0.841,0.628
-0.848,0.605
-0.858,0.625
-0.833,0.621
-0.849,0.652
-0.848,0.629
-0.845,0.616
-0.847,0.623
-0.832,0.616
-0.824,0.597
-0.843,0.618
-0.848,0.602
-0.850,0.614
-0.823,0.564
-0.816,0.591
-0.797,0.563
-0.842,0.635
-0.862,0.650
-0.847,0.609
-0.852,0.595
-0.850,0.619
-0.827,0.578
-0.845,0.638
-0.850,0.637
-0.853,0.604
-0.871,0.631
-0.857,0.615
-0.825,0.581
-0.845,0.618
-0.885,0.641
-0.859,0.587
-0.877,0.620
-0.859,0.613
-0.828,0.550
-0.829,0.566
-0.875,0.587
-0.881,0.596
-0.885,0.619
-0.871,0.586
-0.845,0.525
-0.850,0.563
-0.876,0.607
-0.857,0.587
-0.887,0.618
-0.866,0.591
-0.860,0.562
-0.847,0.572
-0.857,0.599
-0.876,0.609
-0.902,0.667
-0.872,0.608
-0.846,0.561
-0.853,0.581
-0.889,0.642
-0.876,0.640
-0.903,0.683
-0.866,0.612
-0.845,0.552
-0.863,0.588
-0.884,0.645
-0.893,0.664
-0.895,0.684
-0.890,0.649
-0.857,0.563
-0.864,0.591
-0.880,0.624
-0.896,0.636
-0.907,0.672
-0.896,0.620
-0.902,0.609
-0.888,0.592
-0.879,0.589
-0.894,0.613
-0.901,0.634
-0.910,0.635
-0.877,0.585
-0.873,0.562
-0.879,0.591
-0.884,0.599
-0.897,0.624
-0.889,0.591
-0.889,0.596
-0.885,0.561
-0.897,0.627
-0.909,0.651
-0.892,0.618
-0.903,0.605
-0.890,0.573
-0.912,0.601
-0.915,0.634
-0.899,0.621
-0.912,0.624
-0.898,0.597
-0.897,0.582
-0.900,0.588
-0.910,0.605
-0.917,0.637
-0.916,0.623
-0.918,0.616
-0.895,0.568
-0.925,0.608
-0.925,0.632
-0.921,0.621
-0.920,0.606
-0.907,0.619
-0.907,0.573
-0.919,0.635
-0.927,0.665
-0.936,0.717
-0.923,0.664
-0.923,0.666
-0.908,0.628
-0.930,0.699
-0.931,0.714
-0.932,0.758
-0.925,0.697
-0.919,0.733
-0.924,0.710
-0.933,0.742
-0.940,0.765
-0.936,0.795
-0.934,0.795
-0.940,0.821
-0.928,0.783
-0.932,0.794
-0.928,0.802
-0.931,0.846
-0.934,0.840
-0.928,0.834
-0.935,0.828
-0.935,0.844
-0.934,0.841
-0.937,0.862
-0.935,0.849
-0.945,0.856
-0.926,0.835
-0.938,0.826
-0.933,0.821
-0.939,0.839
-0.942,0.829
-0.941,0.831
-0.941,0.824
-0.942,0.813
-0.943,0.806
-0.934,0.795
-0.939,0.799
-0.941,0.792
-0.936,0.774
-0.937,0.793
-0.932,0.784
-0.919,0.755
-0.937,0.797
-0.930,0.767
-0.933,0.756
-0.917,0.775
-0.930,0.797
-0.910,0.747
-0.915,0.764
-0.929,0.753
-0.917,0.738
-0.915,0.748
-0.931,0.793
-0.905,0.740
-0.910,0.747
-0.915,0.721
-0.923,0.726
-0.912,0.741
-0.924,0.767
-0.905,0.717
-0.905,0.708
-0.918,0.686
-0.904,0.687
-0.907,0.682
-0.921,0.741
-0.888,0.625
-0.907,0.656
-0.897,0.630
-0.903,0.643
-0.882,0.641
-0.903,0.690
-0.885,0.634
-0.878,0.623
-0.872,0.596
-0.862,0.588
-0.886,0.620
-0.891,0.646
-0.865,0.591
-0.879,0.605
-0.876,0.629
-0.890,0.649
-0.881,0.643
-0.880,0.657
-0.875,0.641
-0.882,0.643
-0.890,0.665
-0.892,0.687
-0.885,0.684
-0.884,0.671
-0.878,0.660
-0.892,0.679
-0.887,0.693
-0.898,0.693
-0.881,0.669
-0.892,0.656
-0.880,0.655
-0.898,0.672
-0.896,0.690
-0.885,0.693
-0.892,0.661
-0.887,0.662
-0.878,0.671
-0.883,0.674
-0.884,0.664
-0.901,0.668
-0.898,0.658
-0.896,0.672
-0.890,0.663
-0.892,0.662
-0.889,0.674
-0.897,0.657
-0.894,0.629
-0.891,0.634
-0.898,0.645
-0.906,0.654
-0.907,0.683
-0.907,0.674
-0.897,0.650
-0.901,0.649
-0.907,0.660
-0.899,0.650
-0.898,0.665
-0.897,0.657
-0.899,0.642
-0.906,0.658
-0.905,0.666
-0.902,0.664
-0.906,0.677
-0.910,0.664
-0.899,0.656
-0.905,0.649
-0.902,0.649
-0.907,0.660
-0.907,0.672
-0.901,0.644
-0.890,0.627
-0.913,0.684
-0.912,0.697
-0.905,0.690
-0.904,0.679
-0.906,0.670
-0.890,0.640
-0.908,0.682
-0.900,0.674
-0.901,0.677
-0.905,0.668
-0.909,0.654
-0.908,0.669
-0.896,0.666
-0.901,0.635
-0.894,0.663
-0.903,0.659
-0.910,0.633
-0.900,0.653
-0.904,0.668
-0.907,0.651
-0.910,0.688
-0.907,0.664
-0.909,0.638
-0.910,0.685
-0.907,0.682
-0.906,0.659
-0.911,0.699
-0.919,0.713
-0.921,0.708
-0.917,0.719
-0.922,0.717
-0.900,0.694
-0.908,0.717
-0.908,0.704
-0.912,0.692
-0.910,0.698
-0.894,0.678
-0.893,0.672
-0.891,0.689
-0.896,0.691
-0.904,0.677
-0.891,0.698
-0.886,0.680
-0.893,0.684
-0.879,0.663
-0.886,0.659
-0.875,0.626
-0.888,0.697
-0.896,0.726
-0.887,0.704
-0.870,0.688
-0.891,0.699
-0.888,0.652
-0.888,0.702
-0.905,0.734
-0.901,0.754
-0.906,0.765
-0.915,0.796
-0.907,0.745
-0.925,0.794
-0.924,0.812
-0.926,0.808
-0.922,0.802
-0.909,0.775
-0.897,0.731
-0.877,0.748
-0.893,0.774
-0.896,0.786
-0.899,0.762
-0.896,0.760
-0.877,0.704
-0.833,0.697
-0.849,0.721
-0.869,0.745
-0.842,0.700
-0.851,0.718
-0.831,0.670
-0.767,0.677
-0.798,0.716
-0.816,0.699
-0.818,0.678
-0.802,0.622
-0.817,0.629
-0.754,0.685
-0.764,0.687
-0.810,0.695
-0.774,0.673
-0.768,0.631
-0.756,0.674
-0.701,0.745
-0.752,0.762
-0.740,0.706
-0.755,0.700
-0.733,0.702
-0.710,0.647
-0.631,0.596
-0.638,0.613
-0.650,0.570
-0.611,0.541
-0.504,0.587
-0.523,0.589
-0.507,0.499
-0.534,0.535
-0.498,0.505
-0.535,0.508
-0.479,0.506
-0.515,0.510
-0.448,0.531
-0.425,0.518
-0.473,0.503
-0.398,0.493
-0.418,0.568
-0.393,0.602
-0.308,0.607
-0.341,0.621
-0.397,0.553
-0.410,0.543
-0.353,0.593
-0.398,0.560
-0.327,0.609
-0.344,0.624
-0.441,0.566
-0.333,0.553
-0.347,0.595
-0.356,0.577
-0.334,0.593
-0.379,0.614
-0.321,0.553
-0.379,0.530
-0.270,0.552
-0.368,0.530
-0.327,0.571
-0.299,0.583
-0.374,0.516
-0.312,0.494
-0.276,0.611
-0.304,0.588
-0.267,0.550
-0.282,0.584
-0.333,0.459
-0.337,0.498
-0.227,0.566
-0.323,0.512
-0.300,0.555
-0.276,0.573
-0.372,0.500
-0.324,0.487
